zip,SAMPLE_ID,SAMPLE_ENERGY,green,mycellphone,payattn,considerproduct,veryhotdays,firstone,conscientiousrecycle,reduceenergy,realeffort,willingchanges,highenergyproblem,ccreal,scarce,solar,wind,muchasican,futurepower,phev
29505,20209551,27661,0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,6.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0
32626,40401171,10315,0,10.0,10.0,1.0,1.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0
32779,40408681,12825,0,6.0,6.0,10.0,4.0,5.0,10.0,10.0,10.0,8.0,8.0,6.0,10.0,10.0,10.0,3.0,6.0,2.0
28751,20219956,6366,1,6.0,9.0,7.0,9.0,6.0,10.0,9.0,9.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
34761,40423271,11852,0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34788,30309016,10352,1,10.0,10.0,10.0,10.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28562,20213566,20266,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28408,20214001,25294,0,7.0,7.0,8.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,10.0,8.0,8.0,6.0,6.0,6.0,7.0
28372,10112156,17806,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
29102,10109611,24587,0,8.0,8.0,9.0,9.0,5.0,7.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,7.0,8.0,6.0
28303,10114996,14828,0,4.0,9.0,10.0,10.0,4.0,9.0,9.0,10.0,10.0,9.0,9.0,6.0,10.0,10.0,8.0,10.0,10.0
32052,30300826,9429,1,6.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
33705,30302726,15351,1,10.0,7.0,5.0,9.0,7.0,10.0,9.0,10.0,8.0,10.0,7.0,8.0,9.0,9.0,8.0,10.0,9.0
32825,30310971,12275,0,5.0,10.0,10.0,10.0,5.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32328,30300136,16498,1,10.0,6.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0
33782,30315171,12131,0,9.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0
32812,40423286,15479,1,5.0,10.0,2.0,5.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
28716,20219441,12575,0,8.0,9.0,9.0,8.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,5.0,8.0,7.0,9.0
28525,20218806,12730,1,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0
28403,20216511,9078,0,10.0,7.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,10.0
28387,10111846,5602,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28805,10120371,9143,0,10.0,5.0,8.0,5.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,3.0
29574,10111596,12203,0,5.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0
34747,30310036,18302,0,5.0,10.0,10.0,10.0,5.0,10.0,9.0,10.0,8.0,10.0,10.0,9.0,5.0,5.0,10.0,10.0,5.0
28518,20215381,14931,0,4.0,8.0,9.0,9.0,7.0,10.0,8.0,10.0,9.0,9.0,1.0,9.0,9.0,4.0,8.0,7.0,5.0
29520,10110626,15557,0,6.0,9.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,9.0
28376,10109831,11895,0,9.0,10.0,10.0,10.0,1.0,7.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,7.0,10.0,10.0,6.0
33762,40404706,15532,0,10.0,7.0,10.0,10.0,3.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,8.0,7.0,8.0
33872,40411246,11871,0,4.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,10.0
33896,40410376,19382,0,10.0,10.0,9.0,6.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,7.0
32708,40421416,7942,1,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,7.0,10.0,9.0,10.0,10.0,9.0
27529,20200351,19726,1,9.0,8.0,9.0,8.0,6.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,7.0,9.0,9.0
28379,20212276,3024,1,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,2.0,10.0,8.0,8.0,9.0,10.0,8.0,7.0
28360,20211956,13474,0,6.0,9.0,7.0,9.0,7.0,7.0,10.0,10.0,9.0,10.0,10.0,10.0,5.0,6.0,9.0,7.0,1.0
29154,20209731,19014,0,9.0,9.0,10.0,10.0,4.0,4.0,9.0,9.0,7.0,9.0,6.0,7.0,7.0,5.0,7.0,8.0,6.0
27520,20200471,20683,0,8.0,7.0,9.0,9.0,5.0,9.0,6.0,9.0,9.0,9.0,5.0,7.0,9.0,9.0,7.0,10.0,7.0
27330,10111011,8684,0,6.0,10.0,7.0,9.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,7.0
34429,30313676,11806,0,10.0,8.0,8.0,8.0,7.0,7.0,7.0,10.0,7.0,9.0,5.0,7.0,10.0,10.0,7.0,7.0,4.0
27576,10101291,20005,1,10.0,10.0,10.0,7.0,7.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0
27526,10102851,15953,1,10.0,8.0,8.0,10.0,5.0,5.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,4.0
27616,10105296,8349,0,6.0,9.0,9.0,3.0,6.0,10.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,8.0
27856,20204301,4879,0,6.0,10.0,10.0,10.0,7.0,10.0,9.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,9.0,7.0
28557,20214266,18573,0,7.0,8.0,9.0,10.0,7.0,9.0,10.0,10.0,10.0,10.0,2.0,9.0,10.0,10.0,6.0,10.0,6.0
28456,20214251,18185,0,7.0,9.0,7.0,7.0,7.0,8.0,9.0,9.0,7.0,10.0,9.0,7.0,9.0,9.0,9.0,8.0,7.0
28540,20216191,16576,0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0
27330,10112921,16163,1,7.0,6.0,10.0,10.0,6.0,3.0,10.0,10.0,9.0,9.0,9.0,8.0,10.0,9.0,7.0,8.0,10.0
33870,30310891,12028,0,8.0,7.0,9.0,4.0,9.0,9.0,9.0,10.0,8.0,9.0,8.0,10.0,10.0,9.0,9.0,9.0,8.0
33770,30301891,20330,0,5.0,8.0,10.0,7.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,3.0
34652,30302701,10315,0,5.0,8.0,8.0,2.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0
33772,40403716,7054,0,5.0,10.0,7.0,9.0,8.0,10.0,9.0,10.0,8.0,9.0,6.0,9.0,10.0,10.0,8.0,9.0,9.0
34653,40403966,9506,0,9.0,10.0,3.0,3.0,8.0,5.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0
27610,20201221,18941,0,9.0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
32713,30320311,11424,0,9.0,9.0,9.0,10.0,6.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0
28730,10118756,27547,0,10.0,4.0,5.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,3.0
33755,40403431,13258,0,9.0,8.0,9.0,10.0,1.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,2.0
32825,30310191,17664,0,8.0,8.0,10.0,8.0,6.0,9.0,9.0,8.0,7.0,6.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0
28803,10119461,3576,1,9.0,9.0,8.0,10.0,4.0,10.0,9.0,10.0,6.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0
33772,30301821,20655,0,10.0,8.0,10.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
32810,40406771,34343,1,9.0,9.0,9.0,9.0,7.0,9.0,9.0,10.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,2.0
34759,40410776,12026,0,2.0,10.0,5.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
34746,40424706,11577,0,7.0,10.0,10.0,10.0,5.0,4.0,10.0,10.0,7.0,10.0,10.0,8.0,10.0,10.0,10.0,7.0,3.0
33778,40406141,6903,0,9.0,8.0,8.0,9.0,4.0,10.0,7.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,7.0,8.0,2.0
32713,30306856,23407,0,8.0,10.0,10.0,5.0,7.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0,8.0,10.0
34639,30302516,14159,0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,1.0
32707,30308266,18019,0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,4.0
33708,30315396,10960,0,9.0,7.0,8.0,9.0,7.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0
28412,10113131,18701,0,8.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0
28580,10117581,9139,1,1.0,10.0,8.0,8.0,8.0,10.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
27513,10103251,12937,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28715,10118886,26323,0,5.0,8.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,9.0
27549,20208061,20267,0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0
28787,20219186,18274,0,9.0,9.0,8.0,3.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0
34446,30313731,6569,1,10.0,7.0,9.0,3.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
32824,30322721,10947,1,5.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32828,30319671,30797,0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,6.0,10.0,3.0
32828,30308056,8787,0,9.0,9.0,9.0,3.0,9.0,4.0,9.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0
27371,10112751,13980,0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28384,10110456,13825,0,9.0,10.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0,10.0,9.0,8.0,10.0,10.0,7.0,8.0,10.0
33825,30324591,5658,0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
27504,10105486,9447,0,9.0,9.0,9.0,6.0,3.0,10.0,10.0,10.0,8.0,9.0,2.0,9.0,10.0,10.0,8.0,9.0,10.0
28711,10120671,11109,1,2.0,4.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,10.0,10.0,10.0,3.0
32720,30306901,25055,1,8.0,6.0,7.0,8.0,5.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0
28532,10114181,21137,1,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
33765,30317901,6961,0,6.0,9.0,10.0,10.0,2.0,3.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0
27593,10107751,21801,0,9.0,5.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,10.0,8.0
28803,10118691,22084,1,8.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,5.0
33782,40416746,9090,0,7.0,10.0,8.0,7.0,5.0,10.0,10.0,10.0,8.0,10.0,6.0,10.0,10.0,10.0,8.0,10.0,10.0
33786,40404086,6823,0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,9.0,9.0,8.0,8.0
33763,40417771,4105,0,8.0,8.0,10.0,10.0,4.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0
28443,10113036,17776,1,10.0,7.0,9.0,10.0,6.0,10.0,10.0,10.0,9.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,10.0
27312,10108476,4417,0,6.0,10.0,7.0,9.0,3.0,7.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
27608,10100506,21635,0,10.0,8.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
27615,10102606,14640,0,1.0,6.0,8.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,8.0,10.0,5.0
27610,10100436,21105,0,10.0,10.0,8.0,10.0,3.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,8.0,7.0
27863,10115256,11402,0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,9.0,10.0,10.0,3.0
27530,10115466,13571,0,10.0,10.0,10.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,10.0,10.0,6.0
33541,40418656,14813,1,7.0,10.0,7.0,9.0,7.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0
29550,10109181,31018,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
28704,10119746,8611,0,10.0,6.0,8.0,8.0,5.0,10.0,7.0,7.0,6.0,10.0,7.0,10.0,10.0,10.0,6.0,6.0,6.0
27549,20201326,19598,0,5.0,10.0,10.0,8.0,2.0,10.0,10.0,10.0,8.0,10.0,3.0,10.0,8.0,3.0,10.0,10.0,9.0
34787,40422206,28796,0,5.0,10.0,5.0,7.0,6.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,7.0,7.0,8.0
34491,40412976,26599,0,8.0,9.0,10.0,1.0,4.0,5.0,8.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,8.0,10.0,10.0
34786,40410541,58705,0,10.0,10.0,9.0,8.0,8.0,10.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28730,20219221,19050,0,6.0,9.0,9.0,3.0,6.0,8.0,10.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,8.0,10.0,8.0
29150,20210771,6698,0,1.0,8.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
33825,40412601,4371,0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0
29565,20212566,26070,0,5.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,6.0,10.0,10.0,7.0,10.0,10.0,10.0,6.0,7.0
29550,20209536,27440,0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,5.0,8.0,10.0,10.0,8.0,10.0,8.0
28732,20220846,18151,0,10.0,8.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
27534,20218116,22280,0,10.0,10.0,10.0,10.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,1.0
28704,20219931,5766,0,7.0,10.0,5.0,5.0,8.0,10.0,8.0,10.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,7.0
27577,20203396,12723,0,7.0,10.0,8.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,5.0
29150,20209881,21281,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32750,40408946,6306,0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,6.0
29574,10109866,12241,0,10.0,8.0,7.0,7.0,4.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,6.0,7.0,10.0
29565,10112791,15936,1,10.0,10.0,10.0,1.0,4.0,5.0,10.0,10.0,10.0,9.0,10.0,8.0,7.0,10.0,10.0,10.0,1.0
27511,10102886,16054,1,7.0,10.0,8.0,6.0,6.0,9.0,9.0,9.0,4.0,9.0,9.0,7.0,10.0,10.0,9.0,9.0,6.0
28755,20221101,4651,0,9.0,9.0,7.0,8.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,8.0,3.0
27604,20205686,8487,0,9.0,8.0,8.0,4.0,7.0,10.0,10.0,10.0,9.0,10.0,10.0,8.0,7.0,5.0,7.0,8.0,8.0
28352,10112241,21100,0,5.0,9.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,9.0,9.0,5.0
32763,30307541,16176,1,9.0,8.0,6.0,8.0,5.0,9.0,9.0,3.0,6.0,9.0,10.0,7.0,9.0,9.0,9.0,9.0,7.0
27610,10102756,15468,0,6.0,5.0,7.0,4.0,5.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0
27545,10107041,2810,0,10.0,10.0,10.0,10.0,7.0,7.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
32792,30319486,17884,0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,7.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0
29581,10108761,20567,0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,10.0,8.0,10.0
27539,10102256,12628,1,8.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0
27526,20202756,14712,0,8.0,10.0,10.0,9.0,1.0,7.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,4.0
28390,20213586,20399,0,9.0,9.0,5.0,5.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0
32701,30308666,5340,1,10.0,10.0,5.0,1.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0
33844,30321696,16790,0,5.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
27526,10103691,15248,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0
27534,20215491,16033,1,8.0,10.0,10.0,10.0,3.0,7.0,10.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,9.0,9.0,9.0
27610,10105831,12030,0,10.0,10.0,7.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
32835,40410436,19653,1,5.0,9.0,8.0,5.0,8.0,10.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,7.0,8.0
33837,40412551,2751,0,5.0,10.0,10.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,4.0
28787,20219776,15461,0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,6.0
27613,20201236,19007,0,10.0,9.0,9.0,6.0,8.0,10.0,9.0,9.0,7.0,9.0,5.0,10.0,9.0,7.0,9.0,8.0,9.0
27312,20204546,7211,0,10.0,5.0,7.0,7.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0
29556,20209621,17841,0,8.0,7.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,7.0,6.0
27520,10104221,6765,0,5.0,9.0,10.0,10.0,3.0,10.0,10.0,10.0,8.0,8.0,7.0,5.0,10.0,10.0,10.0,10.0,5.0
33767,40405676,3941,0,5.0,8.0,7.0,6.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
33844,40410061,29269,0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,6.0
34695,40415496,11948,0,10.0,10.0,10.0,10.0,6.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
34695,30306301,7266,0,5.0,9.0,9.0,6.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,6.0
34668,30302506,35276,0,5.0,7.0,10.0,8.0,5.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,10.0
34653,30301936,23031,0,1.0,10.0,7.0,7.0,6.0,8.0,9.0,10.0,8.0,10.0,10.0,10.0,8.0,10.0,10.0,8.0,1.0
33705,30302396,18392,0,8.0,9.0,9.0,9.0,2.0,6.0,8.0,8.0,7.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
33844,30312121,18594,0,5.0,7.0,10.0,9.0,5.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,3.0
34668,30303251,15804,1,2.0,10.0,10.0,8.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,10.0
33870,30321876,18970,0,9.0,7.0,9.0,10.0,6.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0
27856,10108471,6141,0,10.0,10.0,10.0,10.0,6.0,6.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
34653,30303686,5623,1,7.0,9.0,10.0,10.0,3.0,3.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,3.0
33704,30303786,8022,1,10.0,4.0,9.0,1.0,6.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,10.0,10.0,8.0,7.0,9.0
33705,30302886,9542,1,10.0,7.0,10.0,3.0,6.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,8.0,10.0
32751,40421721,9486,0,4.0,9.0,9.0,9.0,2.0,7.0,10.0,10.0,8.0,9.0,10.0,9.0,8.0,8.0,9.0,8.0,9.0
34491,40400546,10104,0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34472,40400881,7000,0,10.0,10.0,10.0,10.0,6.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
27604,10104801,1881,1,8.0,8.0,8.0,8.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,7.0
34734,40411756,24984,0,7.0,10.0,10.0,9.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
29574,20209481,26189,0,10.0,10.0,10.0,1.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32822,40412381,10221,0,4.0,9.0,9.0,8.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,10.0,9.0,8.0,5.0
34758,40410956,12370,0,1.0,10.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32826,40419741,24063,0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0
32746,30307361,15105,0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
32792,30308601,4916,0,10.0,10.0,9.0,8.0,5.0,2.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0
34472,40413246,15982,0,5.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
32819,40423101,10933,0,8.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,7.0,7.0,10.0,6.0,6.0,6.0,10.0,10.0,6.0
34759,30309981,21016,0,9.0,8.0,8.0,10.0,6.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0
32159,30313826,14884,0,1.0,10.0,10.0,10.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,1.0,10.0,10.0,10.0
34655,30301556,26612,1,9.0,6.0,8.0,8.0,5.0,2.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,2.0
28805,20220391,1812,1,6.0,7.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
32826,40421681,3890,1,10.0,10.0,8.0,5.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,10.0,10.0,10.0,8.0,10.0
33774,40415476,13779,1,8.0,7.0,9.0,6.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0
